"sidoNm","name","address","beerType","desc","naverUrl","homepageUrl","x","y"
"대전","공방브루","대전 중구 중앙로 136-1 ","공방","맥주 공방 ","http://naver.me/FKKTirIP",,"127.42496900003427","36.328107274053615"
"대전","더랜치 브루잉","대전 서구 계백로1249번안길 62","브루펍",,"https://map.naver.com/v5/entry/place/1719847921",,"127.35775291959084","36.3115133716784"
"대전","두탭스","대전 중구 중앙로130번길 37-14","탭룸","괴즈, 람빅 종류 상당량 보유중.","http://naver.me/Fk5atkiw",,"127.42578938356881","36.326632738339356"
"대전","몰트몰트","대전 서구 대덕대로161번길 13","탭룸","위스키 전문이지만 수제 맥주가 있어 다양하게 즐기기 좋음","http://naver.me/Fn2D7aMR",,"127.37539148690568","36.34821968252696"
"대전","바틀샵OPENER","대전 유성구 관평1로 94-11","바틀샵","와인, 맥주 종류 다양함.","http://naver.me/xrP6K6ra",,"127.39445455884497","36.421673750466844"
"대전","에잇마일","대전 서구 둔지로 52 1층 103호","탭룸",,"http://naver.me/5aVteY7o",,"127.37690440545445","36.35426865143343"
"부산","툼브로이","부산 해운대구 해운대로 1244","브루펍",,"https://map.naver.com/v5/entry/place/1791164031",,"129.20591991287455","35.1957892345854"
"부산","와일드웨이브","부산 해운대구 송정중앙로5번길 106-1","브루펍",,"https://map.naver.com/v5/entry/place/37642698",,"129.20353390321944","35.18781108629253"
"부산","갈매기브루잉 광안본점","부산광역시 수영구 광남로 125","브루펍",,"https://map.naver.com/v5/entry/place/37293668",,"129.11618119001702","35.15273431486188"
"부산","케빈보이","부산 부산진구 부전로20번길 26","바틀샵",,"https://map.naver.com/v5/entry/place/1181567996",,"129.0569513086424","35.15314530244005"
"부산","꼽표XXX","부산 동래구 온천천로437번길 25","탭룸",,"http://naver.me/IDBxZOFC",,"129.1012428411486","35.19288884184715"
"부산","와일드캣브루잉","부산 부산진구 신천대로62번길 2 ","브루펍",,"http://naver.me/GjR0XAIY",,"129.0586091364546","35.15091374846701"
"부산","부산프라이드브루어리","부산 기장군 기장읍 동서길 84-2","브루펍",,"https://map.naver.com/v5/entry/place/1094824462",,"129.19904009513226","35.25822517944309"
"부산","갈매기브루잉 해운대점","부산광역시 해운대구 해운대해변로 265번길 9","브루펍",,"https://map.naver.com/v5/entry/place/37337102",,"129.1607415269262","35.160361225900914"
"부산","갈매기브루잉 경성대점","부산 남구 수영로334번길 13, 2층","브루펍",,"https://map.naver.com/v5/entry/place/969276822",,"129.10271187077592","35.13786152710396"
"부산","허심청브로이","부산 동래구 금강공원로20번길 23","브루펍",,"https://map.naver.com/v5/entry/place/31558252",,"129.08260268152748","35.2199020564095"
"부산","프라하993","부산 수영구 구락로123번길 20","브루펍",,"https://map.naver.com/v5/entry/place/860462240",,"129.11542954562745","35.17760200598895"
"부산","테트라포드 브루잉","부산 부산진구 중앙대로 680번가길 77, 2층","브루펍",,"https://map.naver.com/v5/entry/place/512550129",,"129.06099927187802","35.15692355909526"
"부산","프리츠프리츠","부산 부산진구 전포대로255번길 43-14 2층","탭룸",,"https://map.naver.com/v5/entry/place/1915163311",,"129.06283690853633","35.15881707465605"
"부산","거품안넘치게따라줘","부산 부산진구 서전로9번길 14","바틀샵",,"https://map.naver.com/v5/entry/place/1437444827",,"129.06082211043244","35.15845655328469"
"부산","비어샵","부산 부산진구 전포대로210번길 24-7 1층, 2층","탭룸",,"http://naver.me/FKZXrWjs",,"129.06684721535362","35.155193319003324"
"부산","고릴라브루잉 해운대","부산 해운대구 해운대로570번길 46","브루펍",,"https://map.naver.com/v5/entry/place/1041542249",,"129.15872583392107","35.15980599688941"
"부산","고릴라브루잉","부산 수영구 광남로 125 2층","브루펍",,"https://map.naver.com/v5/entry/place/37010572",,"129.11618119001702","35.15273431486188"
"부산","컬러드","부산 금정구 부산대학로63번길 39","브루펍",,"http://naver.me/GhPW9zL2",,"129.0841252036297","35.22987658368891"
"부산","티아펍","부산 중구 부평1길 4","탭룸",,"http://naver.me/xrPnegCk",,"129.0258022404411","35.09966107426633"
"부산","갈매기브루잉 남포점","부산광역시 중구 광복로 21-3, 2층","브루펍",,"https://map.naver.com/v5/entry/place/37828107",,"129.02755863816463","35.09954929289456"
"부산","세미스피어","부산 금정구 장전온천천로 51","탭룸",,"https://map.naver.com/v5/entry/place/1118453140",,"129.0888157633367","35.22959375418548"
"부산","아키투탭하우스","부산 중구 남포길 31","탭룸",,"http://naver.me/5eGwpELW",,"129.03214016977304","35.09860247880702"
"서울","미켈러바코리아","서울 강남구 신사동 544-22","브루펍","미켈러의 다양한 드래프트를 마실 수 있음","https://map.naver.com/v5/entry/place/36877874",,"37.5208372356546","127.023944674618"
"서울","Goose Island Brewhouse Seoul","서울 강남구 역삼로 118","브루펍","구스 아일랜드 직영펍","https://map.naver.com/v5/entry/place/505375149",,"127.03218003162604","37.49343153399763"
"서울","화수브루어리 서울강북점","서울 강북구 인수봉로 238","탭룸","화수 브루어리의 다양한 맥주를 드래프트, 캔으로 즐길 수 있음","https://map.naver.com/v5/entry/place/1748309953",,"127.0119708893687","37.64028148009374"
"서울","바틀리스트","서울 강서구 강서로 433 116호","바틀샵","와인과, 맥주를 판매하는 맥주","https://map.naver.com/v5/entry/place/1898657472",,"126.83965759928583","37.56439848633173"
"서울","LINGO","서울 관악구 봉천로 518-4 유호빌딩","탭룸","샤로수길의 유명한 탭룸, 수제치킨이 정말 맛있고, 매주 금요일 마다 스페셜 게스트라는 맥주가 온탭되는것이 특징","https://map.naver.com/v5/entry/place/36740119",,"126.95551317514901","37.47952092152897"
"서울","브로이하우스바네하임","서울 노원구 공릉로32길 54 고려빌딩","탭룸",,"https://map.naver.com/v5/entry/place/11572023",,"127.08207114631794","37.6217094086093"
"서울","브루하임","서울 마포구 양화로10길 36","탭룸","여행을 떠나는 듯한 가게 분위기가 특징인 맥주가게","https://map.naver.com/v5/entry/place/1997046704",,"126.9181432404675","37.55033136211887"
"서울","뉴타운","서울 서대문구 연세로12길 27","탭룸","신촌의 맥주집, 해외 맥주 위주의 맥주가 많이 있다.","https://map.naver.com/v5/entry/place/481514820",,"126.93856136218722","37.559119545505695"
"서울","JAFA Brewery","서울 성동구 성수이로14길 14","탭룸",,"https://map.naver.com/v5/entry/place/1606478146",,"127.05677782240696","37.54157610114315"
"서울","F64","서울 성북구 성북로 19-1 2층","탭룸",,"https://map.naver.com/v5/entry/place/37880044",,"127.00430706100573","37.58976281809411"
"서울","카브루","서울 송파구 송파대로 403","브루펍",,"https://map.naver.com/v5/entry/place/1182386478",,"127.1087133740724","37.50300976385354"
"서울","소버","서울 용산구 한강대로 159","탭룸",,"https://map.naver.com/v5/entry/place/1843260582",,"126.97150653243143","37.533327844084674"
"서울","핸드앤몰트","서울 용산구 한강대로38가길 19","브루펍",,"https://map.naver.com/v5/entry/place/1905880476",,"126.97063221893045","37.529885889311984"
"서울","서울브루어리 한남","서울 용산구 한남대로18길 18 2층","브루펍",,"https://map.naver.com/v5/entry/place/1324589783",,"127.00838686627623","37.53434987365831"
"서울","노비어노라이프","서울 은평구 진관3로 33 은평뉴타운 꿈에그린 상가동 B02호","탭룸",,"https://map.naver.com/v5/entry/place/1487456732",,"126.92027439457576","37.63985135088308"
"서울","에일당","서울 종로구 수표로28길 33-9","탭룸",,"https://map.naver.com/v5/entry/place/337616098",,"126.9901343532069","37.573539177411966"
"서울","크래프트 혜화","서울 종로구 대학로9길 28","탭룸",,"https://map.naver.com/v5/entry/place/1477299135",,"127.00045437537146","37.58175304355928"
"서울","Bel.G","서울 용산구 녹사평대로54길 23","탭룸","벨기에 맥주 위주로 판매하는 펍","http://naver.me/x1emIBof",,"126.98860839621798","37.539164309123954"
"서울","에일크루브루잉","서울 마포구 모래내로 87","브루펍",,"http://naver.me/FyeuMxcf",,"126.9124625159492","37.566681974911084"
"서울","주류사회","서울 마포구 양화로 45","바틀샵",,"http://naver.me/Gulslv2g",,"126.91366963674992","37.54983698941132"
"서울","레드코티지","서울 용산구 대사관로 77 2층","탭룸","","https://naver.me/FyeUMqPY",,"37.5333255538901","127.006776741941"
"서울","비어플라주","서울 강남구 봉은사로 447 아르헤 타워","탭룸","강아지 두마리와, 분위기 좋은 맥주집","https://map.naver.com/v5/entry/place/38653756",,"127.0486118516733","37.5119335642329"
"서울","당근슈퍼","서울 강서구 화곡로 176-22 NS파크APT","바틀샵",,"https://map.naver.com/v5/entry/place/1061829309",,"126.84171480713115","37.54087799322936"
"서울","브루브루","서울 마포구 월드컵로3길 50","탭룸",,"https://map.naver.com/v5/entry/place/1102410560",,"126.90983878302922","37.55016436996423"
"서울","색다른한잔","서울 마포구 독막로2길 35 ","탭룸","새롭게 보는 맥주들을 보게된 맥주집, 중국 맥주나 여러 독특한 맥주들을 볼 수 있고, 비건 지향 맥주집이다.","https://map.naver.com/v5/entry/place/1949915733",,"126.91455350650347","37.54699204842404"
"서울","서울 브루어리","서울 마포구 토정로3안길 10","브루펍","합정의 브루어리, 직접 만든 맥주들을 판매하고있다.","https://map.naver.com/v5/entry/place/1740988081",,"126.91464280307937","37.54593595676204"
"서울","에일크루","서울 마포구 와우산로37길 7","브루펍","뉴 잉글랜드 IPA를 잘만드는 브루어리, 음식과 함께 판매하는 곳이라 혼자보단 여럿이서 가기좋","https://map.naver.com/v5/entry/place/1080810206",,"126.93045507868813","37.555894158909744"
"서울","크래프트브로스 탭하우스 & 바틀샵","서울 서초구 사평대로22길 18","브루펍","뉴잉글랜드 IPA를 잘만드는 브루어리인 크래프트브로스에서 운영하는 탭룸&바틀샵 혼술하기도 좋고, 다같이 가서 먹기도 좋은 가게다.","https://map.naver.com/v5/entry/place/35044765",,"126.9976331846088","37.49879410479221"
"서울","어메이징브루잉컴퍼니","서울 성동구 성수일로4길 4","브루펍",,"https://map.naver.com/v5/entry/place/37558917",,"127.0495043527525","37.542975178040514"
